Id2,Majority,Majority_woE,Majority_woES,MAX_Majority,MAX_Majority_P,MAX_Majority_woE,MAX_Majority_woE_P,MAX_Majority_woES,MAX_Majority_woES_P,Total,Speak_only_English,Speak_only_English_P,Spanish_or_Spanish_Creole,Spanish_or_Spanish_Creole_P,French_incl_Patois_Cajun,French_incl_Patois_Cajun_P,French_Creole,French_Creole_P,Other_Native_North_American_languages,Other_Native_North_American_languages_P,Hungarian,Hungarian_P,Arabic,Arabic_P,Hebrew,Hebrew_P,African_languages,African_languages_P,Other_and_unspecified_languages,Other_and_unspecified_languages_P,Italian,Italian_P,Portuguese_or_Portuguese_Creole,Portuguese_or_Portuguese_Creole_P,German,German_P,Yiddish,Yiddish_P,Other_West_Germanic_languages,Other_West_Germanic_languages_P,Scandinavian_languages,Scandinavian_languages_P,Greek,Greek_P,Russian,Russian_P,Polish,Polish_P,Serbo-Croatian,Serbo-Croatian_P,Other_Slavic_languages,Other_Slavic_languages_P,Armenian,Armenian_P,Persian,Persian_P,Gujarati,Gujarati_P,Hindi,Hindi_P,Urdu,Urdu_P,Other_Indic_languages,Other_Indic_languages_P,Other_Indo-European_languages,Other_Indo-European_languages_P,Chinese,Chinese_P,Japanese,Japanese_P,Korean,Korean_P,Mon-Khmer_Cambodian,Mon-Khmer_Cambodian_P,Hmong,Hmong_P,Thai,Thai_P,Laotian,Laotian_P,Vietnamese,Vietnamese_P,Other_Asian_languages,Other_Asian_languages_P,Tagalog,Tagalog_P,Other_Pacific_Island_languages,Other_Pacific_Island_languages_P,Navajo,Navajo_P
48479001719,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,2614,87.98384382,2614,87.98384382,0,0,2971,357,12.02,2614,87.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001720,Spanish or Spanish Creole,Spanish or Spanish Creole,German,3887,77.44570632,3887,77.44570632,13,0.25901574,5019,1102,21.96,3887,77.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.12,0,0,0,0,0,0,0,0,0,0,0,0,11,0.22,0,0,0,0
48479001721,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,2369,85.33861671,2369,85.33861671,0,0,2776,407,14.66,2369,85.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001722,Spanish or Spanish Creole,Spanish or Spanish Creole,Korean,4957,79.72016726,4957,79.72016726,24,0.385976198,6218,1230,19.78,4957,79.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.39,0,0,0,0,0,0,0,0,0,0,0,0,7,0.11,0,0,0,0
48479001806,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,3869,94.41190825,3869,94.41190825,0,0,4098,229,5.59,3869,94.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001807,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,7355,96.78905119,7355,96.78905119,0,0,7599,244,3.21,7355,96.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001808,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,5906,94.39028288,5906,94.39028288,0,0,6257,351,5.61,5906,94.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001809,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,5877,88.3095417,5877,88.3095417,0,0,6655,778,11.69,5877,88.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001810,Spanish or Spanish Creole,Spanish or Spanish Creole,Japanese,4558,89.46025515,4558,89.46025515,38,0.745829244,5095,499,9.79,4558,89.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001811,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,3860,93.87159533,3860,93.87159533,0,0,4112,252,6.13,3860,93.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001812,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,7489,93.15835303,7489,93.15835303,0,0,8039,550,6.84,7489,93.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001813,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,856,93.04347826,856,93.04347826,0,0,920,64,6.96,856,93.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001814,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,6528,97.09950915,6528,97.09950915,0,0,6723,195,2.9,6528,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001815,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,1336,93.49195241,1336,93.49195241,0,0,1429,93,6.51,1336,93.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001816,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,3575,91.73723377,3575,91.73723377,0,0,3897,322,8.26,3575,91.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001817,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,5668,96.37816698,5668,96.37816698,0,0,5881,213,3.62,5668,96.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001818,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,2738,94.25129088,2738,94.25129088,0,0,2905,167,5.75,2738,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479001900,Spanish or Spanish Creole,Spanish or Spanish Creole,French incl Patois Cajun,2702,93.75433727,2702,93.75433727,0,0,2882,180,6.25,2702,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479980000,Speak only English,Speak only English,Speak only English,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
48481740100,Speak only English,Spanish or Spanish Creole,Other Slavic languages,4409,80.69180088,968,17.715959,80,1.464128843,5464,4409,80.69,968,17.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.13,0,0,80,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740200,Speak only English,Spanish or Spanish Creole,Other Slavic languages,902,65.45718433,470,34.10740203,6,0.435413643,1378,902,65.46,470,34.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740300,Speak only English,Spanish or Spanish Creole,Other Asian languages,1154,72.125,426,26.625,12,0.75,1600,1154,72.12,426,26.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.75,0,0,0,0,0,0
48481740400,Speak only English,Spanish or Spanish Creole,German,3724,72.47956403,1369,26.6446088,16,0.311405216,5138,3724,72.48,1369,26.64,0,0,0,0,0,0,0,0,0,0,11,0.21,0,0,0,0,0,0,0,0,16,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740500,Speak only English,Spanish or Spanish Creole,Other Indo-European languages,2025,71.58006363,709,25.06185931,63,2.226935313,2829,2025,71.58,709,25.06,4,0.14,0,0,0,0,0,0,0,0,0,0,11,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.6,0,0,0,0,0,0,0,0,0,0,0,0,63,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740600,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,2697,70.39937353,1134,29.60062647,0,0,3831,2697,70.4,1134,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740700,Speak only English,Spanish or Spanish Creole,Other Slavic languages,1253,69.88287786,531,29.61517011,9,0.501952036,1793,1253,69.88,531,29.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740800,Speak only English,Spanish or Spanish Creole,German,2168,61.57341664,1316,37.37574553,28,0.795228628,3521,2168,61.57,1316,37.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481740900,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,5469,84.25512248,853,13.14127253,62,0.955168695,6491,5469,84.26,853,13.14,62,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.55,32,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481741000,Speak only English,Spanish or Spanish Creole,Other Slavic languages,2481,59.29732314,1670,39.91395793,29,0.693116635,4184,2481,59.3,1670,39.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1,0,0,0,0,0,0,0,0
48481741100,Speak only English,Spanish or Spanish Creole,Other Slavic languages,2029,91.4375845,134,6.038756196,46,2.073005858,2219,2029,91.44,134,6.04,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48483950100,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,2118,72.95900792,754,25.97313124,11,0.37891836,2903,2118,72.96,754,25.97,0,0,0,0,0,0,0,0,10,0.34,0,0,0,0,0,0,0,0,0,0,8,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07,11,0.38,0,0
48483950300,Speak only English,Spanish or Spanish Creole,African languages,1930,83.08222127,314,13.51700387,28,1.205337925,2323,1930,83.08,314,13.52,0,0,0,0,0,0,0,0,0,0,0,0,28,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.26,0,0,0,0,0,0,0,0,9,0.39,0,0,4,0.17,16,0.69,0,0
48485010100,Speak only English,Spanish or Spanish Creole,German,901,72.13771017,336,26.90152122,8,0.64051241,1249,901,72.14,336,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485010200,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,749,76.89938398,191,19.60985626,27,2.772073922,974,749,76.9,191,19.61,27,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.72,0,0,0,0
48485010400,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1865,88.4305358,244,11.5694642,0,0,2109,1865,88.43,244,11.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485010600,Speak only English,Spanish or Spanish Creole,Urdu,1590,83.68421053,290,15.26315789,16,0.842105263,1900,1590,83.68,290,15.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.21,0,0,0,0
48485010700,Speak only English,Spanish or Spanish Creole,Other Pacific Island languages,1657,66.09493418,765,30.51455923,31,1.236537694,2507,1657,66.09,765,30.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.24,0,0,0,0,0,0,0,0,11,0.44,0,0,12,0.48,31,1.24,0,0
48485010800,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1445,67.30321379,702,32.69678621,0,0,2147,1445,67.3,702,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485010900,Speak only English,Spanish or Spanish Creole,French incl Patois Cajun,1616,96.42004773,60,3.579952267,0,0,1676,1616,96.42,60,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485011000,Speak only English,Spanish or Spanish Creole,German,1856,82.78322926,380,16.94915254,5,0.223015165,2242,1856,82.78,380,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0
48485011100,Spanish or Spanish Creole,Spanish or Spanish Creole,Vietnamese,614,50.0407498,614,50.0407498,48,3.91198044,1227,565,46.05,614,50.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3.91,0,0,0,0,0,0,0,0
48485011200,Speak only English,Spanish or Spanish Creole,Other West Germanic languages,1568,86.05927552,253,13.88583974,1,0.054884742,1822,1568,86.06,253,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485011300,Speak only English,Spanish or Spanish Creole,Vietnamese,1216,94.40993789,51,3.959627329,21,1.630434783,1288,1216,94.41,51,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.63,0,0,0,0,0,0,0,0
48485011400,Speak only English,Spanish or Spanish Creole,Tagalog,1420,61.15417743,864,37.20930233,13,0.559862188,2322,1420,61.15,864,37.21,6,0.26,0,0,0,0,0,0,0,0,0,0,5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.39,0,0,13,0.56,5,0.22,0,0
48485011500,Speak only English,Spanish or Spanish Creole,Mon-Khmer Cambodian,1998,84.87680544,280,11.89464741,32,1.359388275,2354,1998,84.88,280,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.51,0,0,0,0,4,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.72,32,1.36,0,0,0,0,0,0,11,0.47,0,0,0,0,0,0,0,0
48485011600,Speak only English,Spanish or Spanish Creole,Other Indic languages,3188,81.89057282,651,16.72232212,23,0.590804007,3893,3188,81.89,651,16.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.39,0,0,0,0,0,0
48485011700,Speak only English,Spanish or Spanish Creole,Vietnamese,1986,95.48076923,69,3.317307692,14,0.673076923,2080,1986,95.48,69,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.53,0,0,0,0,0,0,0,0,0,0,0,0,14,0.67,0,0,0,0,0,0,0,0
48485011800,Speak only English,Spanish or Spanish Creole,Chinese,1717,90.22595901,107,5.622700998,26,1.366263794,1903,1717,90.23,107,5.62,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.37,0,0,21,1.1,0,0,0,0,0,0,0,0,0,0,0,0,13,0.68,0,0,0,0
48485011900,Speak only English,Spanish or Spanish Creole,Other Asian languages,3375,89.52254642,211,5.596816976,49,1.299734748,3770,3375,89.52,211,5.6,0,0,0,0,0,0,0,0,0,0,0,0,18,0.48,0,0,0,0,0,0,47,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.37,0,0,16,0.42,0,0,0,0,40,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.3,0,0,0,0,0,0
48485012000,Speak only English,Spanish or Spanish Creole,Other Asian languages,5546,85.82482204,317,4.905601981,187,2.893840916,6462,5546,85.82,317,4.91,11,0.17,23,0.36,0,0,0,0,97,1.5,0,0,85,1.32,0,0,0,0,0,0,56,0.87,0,0,17,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.59,0,0,0,0,0,0,0,0,18,0.28,0,0,0,0,0,0,0,0,0,0,0,0,67,1.04,187,2.89,0,0,0,0,0,0
48485012100,Speak only English,Spanish or Spanish Creole,Persian,2302,82.65709156,455,16.33752244,13,0.466786355,2785,2302,82.66,455,16.34,0,0,0,0,0,0,0,0,8,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.25,0,0,0,0
48485012200,Speak only English,Spanish or Spanish Creole,German,5266,88.19293251,324,5.426226763,189,3.165298945,5971,5266,88.19,324,5.43,0,0,0,0,0,0,1,0.02,0,0,0,0,101,1.69,0,0,2,0.03,0,0,189,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.82,0,0,0,0,0,0,0,0
48485012300,Speak only English,Other Asian languages,Other Asian languages,6302,86.60162155,330,4.534835784,330,4.534835784,7277,6302,86.6,319,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1.11,0,0,18,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.66,0,0,121,1.66,0,0,0,0,0,0,0,0,58,0.8,330,4.53,0,0,0,0,0,0
48485012400,Speak only English,Spanish or Spanish Creole,Tagalog,6448,93.74818261,222,3.227682466,128,1.861006106,6878,6448,93.75,222,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.65,0,0,128,1.86,0,0,0,0
48485012600,Speak only English,Spanish or Spanish Creole,German,3029,85.51665726,447,12.61998871,24,0.677583286,3542,3029,85.52,447,12.62,16,0.45,0,0,0,0,11,0.31,0,0,0,0,0,0,0,0,0,0,0,0,24,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.42,0,0,0,0,0,0,0,0
48485012700,Speak only English,Spanish or Spanish Creole,German,2030,79.79559748,506,19.88993711,8,0.314465409,2544,2030,79.8,506,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485012800,Speak only English,Spanish or Spanish Creole,African languages,3599,85.54789636,437,10.38744949,47,1.117185643,4207,3599,85.55,437,10.39,16,0.38,0,0,0,0,0,0,0,0,0,0,47,1.12,0,0,0,0,34,0.81,24,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.19,15,0.36,20,0.48,0,0,0,0,7,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
